CLIENTNUM,Credit_Limit,Total_Revolving_Bal,Avg_Open_To_Buy,Total_Trans_Amt,Total_Trans_Ct,Avg_Utilization_Ratio,Total_Amt_Chng_Q4_Q1,Total_Ct_Chng_Q4_Q1
720474408,"$9,298.00",1898,7400.0,8427,87,0.204,0.655,0.776
719401158,"$4,136.00",0,4136.0,7739,97,0.0,0.64,0.59
778430733,"$12,399.00",1461,10938.0,7855,82,0.118,0.645,0.414
717583908,"$15,030.00",1395,13635.0,7603,81,0.093,0.625,0.588
823519458,"$6,441.00",2151,4290.0,7123,94,0.334,0.64,0.492
712381683,"$7,469.00",837,6632.0,8281,80,0.112,0.828,0.739
716045508,"$3,569.00",1054,2515.0,7963,85,0.295,0.775,0.574
820936533,"$2,781.00",1950,831.0,9331,93,0.701,0.98,0.5
721227258,"$34,516.00",1991,32525.0,7520,79,0.058,0.718,0.681
771304383,"$4,174.00",2507,1667.0,7905,86,0.601,0.832,0.755
717600483,"$23,223.00",628,22595.0,7358,87,0.027,0.837,0.642
778865583,"$6,954.00",1502,5452.0,7510,89,0.216,0.624,0.648
709871658,"$7,136.00",2345,4791.0,7729,86,0.329,0.699,0.654
818280108,"$1,820.00",0,1820.0,7714,91,0.0,0.708,0.596
716350008,"$2,937.00",1633,1304.0,8235,102,0.556,0.857,0.522
778172583,"$6,636.00",2399,4237.0,7023,86,0.362,0.681,0.654
719121708,"$31,497.00",2192,29305.0,7685,92,0.07,0.868,0.533
714342033,"$34,516.00",0,34516.0,4863,56,0.0,1.038,0.474
788811558,"$1,959.00",1022,937.0,7847,65,0.522,0.78,0.857
788943333,"$34,516.00",989,33527.0,4810,55,0.029,1.021,0.341
719258433,"$7,801.00",2018,5783.0,7561,91,0.259,0.684,0.685
717895833,"$6,455.00",1837,4618.0,8001,99,0.285,0.717,0.707
711550983,"$11,343.00",1175,10168.0,8313,107,0.104,0.699,0.672
714077583,"$23,981.00",593,23388.0,4758,65,0.025,0.987,0.512
720939933,"$2,879.00",0,2879.0,4684,56,0.0,1.031,0.556
716725008,"$7,667.00",2191,5476.0,7886,94,0.286,0.682,0.679
788824083,"$34,516.00",1022,33494.0,8202,88,0.03,0.743,0.913
716335983,"$6,713.00",1590,5123.0,7946,85,0.237,0.847,0.667
719157933,"$10,984.00",1429,9555.0,7850,85,0.13,0.751,0.635
716704158,"$34,516.00",2517,31999.0,8087,86,0.073,0.778,0.509
716258358,"$23,058.00",1534,21524.0,7009,82,0.067,0.701,0.708
827904183,"$17,606.00",1377,16229.0,8104,83,0.078,0.861,0.627
820394733,"$34,516.00",1464,33052.0,7690,87,0.042,0.689,0.673
716574033,"$18,000.00",1829,16171.0,7149,86,0.102,0.675,0.623
736786908,"$5,550.00",2517,3033.0,6984,85,0.454,0.767,0.545
774099708,"$1,621.00",0,1621.0,7400,86,0.0,0.779,0.686
714282333,"$3,244.00",0,3244.0,7495,97,0.0,0.765,0.54
717471933,"$5,800.00",1434,4366.0,8202,89,0.247,0.715,0.679
818316108,"$2,550.00",1421,1129.0,8063,72,0.557,0.819,0.714
709838508,"$34,516.00",1509,33007.0,7167,91,0.044,0.728,0.625
716212383,"$10,874.00",2415,8459.0,4619,59,0.222,0.933,0.372
757667133,"$13,769.00",0,13769.0,4738,53,0.0,1.058,0.395
794571108,"$17,894.00",304,17590.0,4691,63,0.017,0.965,0.465
711370458,"$15,016.00",2016,13000.0,7685,84,0.134,0.709,0.527
788528958,"$9,036.00",0,9036.0,8356,79,0.0,0.753,0.681
716745408,"$12,813.00",1998,10815.0,7803,81,0.156,0.837,0.688
771752508,"$4,660.00",1844,2816.0,8571,84,0.396,1.018,0.647
788916933,"$34,516.00",1064,33452.0,8095,81,0.031,0.796,0.62
714938733,"$13,174.00",0,13174.0,4890,49,0.0,0.955,0.485
761818758,"$11,210.00",1079,10131.0,7206,86,0.096,0.651,0.536
714422058,"$31,639.00",2446,29193.0,7119,86,0.077,0.632,0.564
712191783,"$34,516.00",1634,32882.0,7788,94,0.047,0.768,0.469
716319258,"$34,516.00",1742,32774.0,7360,82,0.05,0.661,0.745
719813058,"$2,490.00",1235,1255.0,8065,88,0.496,0.823,0.76
712351908,"$26,438.00",1655,24783.0,8029,81,0.063,0.92,0.723
716742483,"$7,504.00",1134,6370.0,7525,100,0.151,0.67,0.449
708160008,"$34,516.00",1058,33458.0,7412,84,0.031,0.734,0.585
709269708,"$34,516.00",1488,33028.0,7281,95,0.043,0.732,0.532
779098308,"$15,048.00",2517,12531.0,7592,96,0.167,0.666,0.524
717257658,"$9,357.00",1942,7415.0,7971,84,0.208,0.8,0.787
775112958,"$11,548.00",0,11548.0,7781,72,0.0,0.611,0.895
788812608,"$8,767.00",1684,7083.0,8066,79,0.192,0.786,0.549
711002058,"$5,306.00",2410,2896.0,7437,94,0.454,0.738,0.709
716199408,"$3,608.00",2517,1091.0,4907,53,0.698,1.057,0.559
718100808,"$15,987.00",2065,13922.0,7395,100,0.129,0.705,0.562
790051758,"$31,782.00",0,31782.0,4800,53,0.0,1.056,0.395
772430733,"$34,516.00",1440,33076.0,7168,88,0.042,0.676,0.571
713460258,"$19,107.00",933,18174.0,8987,89,0.049,0.88,0.561
820036533,"$34,516.00",1466,33050.0,7223,87,0.042,0.693,0.611
719785683,"$21,751.00",1573,20178.0,8332,102,0.072,0.878,0.569
711830433,"$7,926.00",1051,6875.0,7677,87,0.133,0.729,0.554
807393558,"$34,516.00",1279,33237.0,4615,49,0.037,1.02,0.581
718306308,"$27,984.00",1793,26191.0,8147,81,0.064,0.754,0.588
772725408,"$24,499.00",2517,21982.0,7667,84,0.103,0.777,0.527
711183558,"$2,221.00",1291,930.0,8618,98,0.581,0.785,0.815
720317658,"$5,858.00",961,4897.0,7916,82,0.164,0.657,0.708
710596983,"$27,318.00",2416,24902.0,7481,96,0.088,0.917,0.548
716986458,"$9,766.00",1575,8191.0,7605,101,0.161,0.661,0.603
717382608,"$26,692.00",2517,24175.0,8780,86,0.094,0.796,0.654
825767658,"$34,516.00",913,33603.0,7711,80,0.026,0.698,0.86
717513933,"$14,938.00",0,14938.0,7385,90,0.0,0.626,0.429
789186858,"$33,256.00",928,32328.0,7796,97,0.028,0.694,0.59
717658758,"$34,516.00",0,34516.0,7962,99,0.0,0.622,0.435
715575258,"$5,791.00",1957,3834.0,7823,93,0.338,0.654,0.722
714975633,"$2,319.00",1347,972.0,7558,85,0.581,0.722,0.491
715396983,"$17,698.00",1769,15929.0,8056,95,0.1,0.623,0.583
712624383,"$34,516.00",1701,32815.0,7707,99,0.049,0.715,0.5
721335558,"$6,482.00",1686,4796.0,7544,101,0.26,0.753,0.629
711167808,"$18,975.00",0,18975.0,4803,65,0.0,1.028,0.548
713761608,"$34,516.00",1652,32864.0,8450,90,0.048,0.865,0.579
713367858,"$2,479.00",1748,731.0,8042,85,0.705,0.831,0.545
710489583,"$4,941.00",1040,3901.0,7631,91,0.21,0.765,0.596
720422358,"$34,516.00",2276,32240.0,7485,90,0.066,0.767,0.552
772098858,"$8,230.00",1333,6897.0,7736,84,0.162,0.692,0.68
789304983,"$22,226.00",1864,20362.0,8753,97,0.084,0.864,0.702
779257233,"$28,852.00",1974,26878.0,7432,90,0.068,0.713,0.607
717579258,"$6,893.00",1462,5431.0,4782,50,0.212,1.031,0.351
709418508,"$7,653.00",1693,5960.0,7508,93,0.221,0.683,0.576
778439883,"$26,840.00",769,26071.0,7969,93,0.029,0.609,0.661
716063583,"$4,549.00",2109,2440.0,8642,85,0.464,0.953,0.7
716609433,"$16,828.00",2517,14311.0,4939,63,0.15,1.059,0.465
721053633,"$6,530.00",1425,5105.0,8904,101,0.218,0.716,0.656
711559008,"$11,642.00",1501,10141.0,9137,92,0.129,0.935,0.586
770190258,"$7,037.00",0,7037.0,7678,93,0.0,0.752,0.691
709008708,"$8,390.00",0,8390.0,8316,92,0.0,0.8,0.704
823922208,"$2,122.00",1101,1021.0,7404,103,0.519,0.711,0.515
718457058,"$3,442.00",2517,925.0,7801,74,0.731,0.62,0.644
708472008,"$6,680.00",1839,4841.0,7632,95,0.275,0.617,0.532
710395233,"$34,516.00",1066,33450.0,8657,98,0.031,0.846,0.75
716732958,"$7,244.00",2031,5213.0,7925,90,0.28,0.724,0.5
780108408,"$34,516.00",1369,33147.0,7745,82,0.04,0.764,0.64
720962208,"$2,476.00",2250,226.0,4659,48,0.909,0.969,0.6
714019083,"$2,019.00",803,1216.0,8426,102,0.398,0.882,0.478
721225083,"$8,758.00",1511,7247.0,7680,89,0.173,0.674,0.508
819109308,"$6,103.00",2517,3586.0,8080,92,0.412,0.74,0.704
721029858,"$2,166.00",1458,708.0,8215,109,0.673,0.712,0.535
716762733,"$3,449.00",1634,1815.0,8300,94,0.474,0.776,0.469
710260983,"$2,984.00",2512,472.0,8296,91,0.842,0.861,0.685
793608258,"$13,432.00",0,13432.0,4909,50,0.0,0.918,0.316
719677758,"$10,830.00",2184,8646.0,8814,88,0.202,0.907,0.725
771411408,"$2,673.00",0,2673.0,4929,54,0.0,1.043,0.459
794191008,"$34,516.00",1649,32867.0,7552,87,0.048,0.741,0.611
708905733,"$20,633.00",1989,18644.0,7570,91,0.096,0.67,0.655
788327358,"$9,070.00",2097,6973.0,8440,102,0.231,0.801,0.7
751974258,"$11,954.00",0,11954.0,7345,93,0.0,0.779,0.55
805516608,"$34,516.00",925,33591.0,7755,84,0.027,0.771,0.68
720006333,"$4,479.00",0,4479.0,4520,63,0.0,0.89,0.37
780114558,"$3,968.00",2264,1704.0,12535,118,0.571,1.098,0.815
713090658,"$2,599.00",1407,1192.0,8061,98,0.541,0.727,0.531
718889508,"$10,074.00",1223,8851.0,8256,99,0.121,0.955,0.623
824799108,"$10,901.00",1874,9027.0,7498,90,0.172,0.608,0.5
788618208,"$8,325.00",0,8325.0,8198,90,0.0,0.823,0.915
713133258,"$34,516.00",2008,32508.0,8872,86,0.058,0.858,0.593
717370533,"$34,516.00",2088,32428.0,6453,89,0.06,0.627,0.589
720425508,"$7,196.00",696,6500.0,8689,93,0.097,0.839,0.898
712948383,"$34,516.00",0,34516.0,7396,100,0.0,0.72,0.562
712839633,"$34,516.00",1595,32921.0,8871,97,0.046,0.824,0.764
820330008,"$32,926.00",1540,31386.0,8231,98,0.047,0.862,0.556
826150608,"$18,072.00",1378,16694.0,8199,98,0.076,0.73,0.75
779187783,"$24,533.00",1813,22720.0,8436,77,0.074,0.745,0.878
720809358,"$4,874.00",2317,2557.0,7776,98,0.475,0.854,0.782
714054408,"$12,889.00",1822,11067.0,8272,79,0.141,0.88,0.837
789827208,ERR_VAL,1692,5839.0,7768,92,0.225,0.771,0.878
718308558,"$1,838.00",1155,683.0,7688,93,0.628,0.742,0.409
801064833,"$30,117.00",2129,27988.0,7930,91,0.071,0.769,0.542
719838558,"$5,131.00",1484,3647.0,7432,92,0.289,0.75,0.559
714510483,"$34,516.00",2517,31999.0,7640,87,0.073,0.703,0.582
718246458,"$24,262.00",1984,22278.0,8241,105,0.082,0.805,0.75
710822808,"$34,516.00",1228,33288.0,7854,89,0.036,0.747,0.648
791730183,"$7,385.00",1817,5568.0,5070,50,0.246,1.029,0.389
709722858,"$20,708.00",1357,19351.0,8503,88,0.066,0.852,0.571
712582983,"$14,057.00",1381,12676.0,4729,54,0.098,1.039,0.742
714999483,"$34,516.00",1132,33384.0,9389,106,0.033,0.84,0.797
711388458,"$17,072.00",1519,15553.0,8591,99,0.089,0.831,0.707
796174983,"$25,737.00",1168,24569.0,7722,94,0.045,0.718,0.469
712918083,"$2,211.00",768,1443.0,7527,88,0.347,0.745,0.66
715459158,"$16,950.00",0,16950.0,7821,97,0.0,0.625,0.672
712687083,"$15,043.00",0,15043.0,7234,83,0.0,0.649,0.694
713003358,"$29,338.00",159,29179.0,4983,40,0.005,1.017,0.379
812443458,"$25,808.00",0,25808.0,7794,94,0.0,0.712,0.843
712984983,"$2,248.00",1853,395.0,7739,101,0.824,0.666,0.906
708826158,"$3,670.00",1684,1986.0,8608,100,0.459,0.675,0.515
788725608,"$8,861.00",1149,7712.0,8387,102,0.13,0.718,0.759
717559533,"$34,516.00",1161,33355.0,8212,100,0.034,0.74,0.695
720443358,"$8,014.00",1250,6764.0,6950,84,0.156,0.667,0.585
806694333,"$2,771.00",1779,992.0,8268,73,0.642,0.841,0.698
709770408,"$34,516.00",1702,32814.0,8652,98,0.049,0.705,0.849
718259433,"$8,383.00",0,8383.0,5460,63,0.0,1.036,0.853
770705208,"$15,365.00",630,14735.0,7890,91,0.041,0.807,0.685
720655833,"$2,913.00",0,2913.0,4955,56,0.0,1.058,0.806
797898858,"$4,748.00",2085,2663.0,7288,88,0.439,0.615,0.6
779548008,"$34,516.00",0,34516.0,7745,83,0.0,0.742,0.729
718388733,"$2,609.00",1259,1350.0,8677,96,0.483,0.871,0.627
711742758,"$11,508.00",0,11508.0,5242,74,0.0,1.005,0.574
757863258,"$2,396.00",887,1509.0,7480,84,0.37,0.604,0.787
711947358,"$18,991.00",1208,17783.0,7716,83,0.064,0.727,0.804
712157958,"$10,908.00",0,10908.0,4883,42,0.0,0.983,0.5
814760358,"$14,627.00",1997,12630.0,7766,82,0.137,0.718,0.745
710192283,"$2,219.00",1180,1039.0,8686,91,0.532,0.768,0.625
718977483,"$25,736.00",1388,24348.0,7209,91,0.054,0.743,0.596
712129158,"$7,997.00",1096,6901.0,7747,104,0.137,0.716,0.651
714880533,"$2,849.00",1741,1108.0,8669,99,0.611,0.791,0.768
808287408,"$29,227.00",1151,28076.0,8420,100,0.039,0.73,0.852
709619433,"$34,516.00",1382,33134.0,8604,108,0.04,0.856,0.714
708881583,"$12,458.00",1332,11126.0,8752,95,0.107,0.68,0.863
711332883,"$7,547.00",2477,5070.0,5294,73,0.328,1.021,0.698
717696333,"$34,516.00",0,34516.0,5425,60,0.0,1.043,0.875
820587258,"$10,677.00",0,10677.0,8637,94,0.0,0.905,0.808
768733533,"$2,340.00",1612,728.0,8851,88,0.689,0.696,0.833
779779083,"$23,981.00",0,23981.0,7872,103,0.0,0.741,0.635
720735408,"$6,329.00",1643,4686.0,8514,109,0.26,0.706,0.73
819160158,"$4,960.00",1724,3236.0,8218,88,0.348,0.879,0.913
804601833,"$34,516.00",1601,32915.0,7491,86,0.046,0.686,0.72
714823308,"$15,987.00",1973,14014.0,7345,98,0.123,0.705,0.463
711577458,"$3,244.00",1855,1389.0,8087,95,0.572,0.7,0.792
787539333,"$7,298.00",2517,4781.0,7973,88,0.345,0.838,0.692
716806383,"$28,307.00",1506,26801.0,9042,122,0.053,0.818,0.605
812230308,"$2,430.00",1657,773.0,8444,100,0.682,0.659,0.449
778420383,"$7,650.00",2045,5605.0,8609,109,0.267,0.891,0.758
774012933,"$6,443.00",2073,4370.0,9277,92,0.322,0.8,0.769
718756533,"$13,356.00",1497,11859.0,8963,105,0.112,0.753,0.694
812224983,"$4,675.00",1340,3335.0,8037,100,0.287,0.68,0.852
714284358,"$2,177.00",1329,848.0,7037,82,0.61,0.647,0.745
709530408,"$34,516.00",1411,33105.0,8007,96,0.041,0.701,0.778
750690258,"$2,821.00",1995,826.0,8220,103,0.707,0.62,0.635
716283108,"$6,769.00",1133,5636.0,7986,88,0.167,0.743,0.6
718353633,"$34,516.00",0,34516.0,5547,75,0.0,1.032,0.744
718528833,"$30,172.00",1825,28347.0,8879,101,0.06,0.8,0.578
718006608,"$7,742.00",1163,6579.0,9081,100,0.15,0.729,0.852
710569233,"$11,814.00",1440,10374.0,9185,100,0.122,0.798,0.695
718694658,"$28,687.00",1607,27080.0,7523,90,0.056,0.748,0.636
779293308,"$25,653.00",2059,23594.0,8305,103,0.08,0.702,0.746
718276758,"$4,705.00",890,3815.0,8226,97,0.189,0.723,0.644
712654233,"$19,150.00",1093,18057.0,8327,85,0.057,0.716,0.545
719296383,"$34,516.00",1494,33022.0,7885,85,0.043,0.588,0.635
808279158,"$11,765.00",1429,10336.0,8914,99,0.121,0.817,0.768
780497958,"$16,627.00",2118,14509.0,7996,99,0.127,0.589,0.597
715519983,"$13,553.00",1448,12105.0,8751,94,0.107,0.925,0.808
708568983,"$11,476.00",2365,9111.0,8110,113,0.206,0.65,0.766
823648983,"$5,182.00",1459,3723.0,7960,112,0.282,0.72,0.697
789412458,"$23,026.00",2517,20509.0,4909,52,0.109,1.032,0.625
716837508,"$18,477.00",0,18477.0,8695,95,0.0,0.771,0.583
711249858,"$29,890.00",0,29890.0,3315,47,0.0,0.64,0.382
712009083,"$8,290.00",1030,7260.0,8980,93,0.124,0.87,0.755
720522633,"$16,199.00",1533,14666.0,8150,106,0.095,0.855,0.631
713071383,"$3,723.00",1728,1995.0,8554,99,0.464,0.595,0.678
712938258,"$12,695.00",1613,11082.0,8328,94,0.127,0.852,0.843
719071158,"$34,516.00",0,34516.0,3901,54,0.0,0.695,0.421
709046958,"$30,379.00",2175,28204.0,9059,100,0.072,0.67,0.562
708748833,"$9,875.00",1239,8636.0,8920,105,0.125,0.939,0.694
711364233,"$34,516.00",1559,32957.0,8888,104,0.045,0.759,0.763
712645908,"$2,600.00",2047,553.0,8804,111,0.787,0.749,0.682
708428958,"$34,516.00",0,34516.0,9179,113,0.0,0.724,0.766
719714658,"$12,218.00",0,12218.0,5272,62,0.0,1.005,0.59
720874983,"$34,516.00",0,34516.0,8736,97,0.0,0.814,0.702
719180958,"$21,754.00",0,21754.0,9105,104,0.0,0.83,0.763
710360583,"$8,396.00",604,7792.0,8329,101,0.072,0.827,0.656
823848183,"$15,987.00",1494,14493.0,8438,92,0.093,0.731,0.84
783121008,"$12,094.00",1870,10224.0,8285,106,0.155,0.845,0.738
789529158,"$2,946.00",743,2203.0,8553,88,0.252,0.827,0.872
708500883,"$17,812.00",0,17812.0,8379,106,0.0,0.75,0.606
811965558,"$13,743.00",0,13743.0,9406,106,0.0,0.947,0.767
714383583,"$23,981.00",1696,22285.0,8646,97,0.071,0.837,0.902
809425533,"$15,785.00",1174,14611.0,8097,105,0.074,0.732,0.842
716858433,"$3,015.00",0,3015.0,5372,75,0.0,1.058,0.596
812534958,"$19,000.00",1568,17432.0,8443,97,0.083,0.688,0.865
714052158,"$11,714.00",949,10765.0,5366,68,0.081,1.036,0.659
780200208,"$11,135.00",1563,9572.0,8777,112,0.14,0.746,0.778
711458583,"$34,516.00",1349,33167.0,8582,106,0.039,0.674,0.767
826451433,"$34,516.00",2273,32243.0,8502,103,0.066,0.86,0.717
719740983,"$13,259.00",866,12393.0,8998,102,0.065,0.81,0.672
709019283,"$5,660.00",2210,3450.0,7867,100,0.39,0.583,0.695
710213508,"$23,355.00",1061,22294.0,8634,95,0.045,0.864,0.9
710814633,"$20,734.00",2517,18217.0,8888,103,0.121,0.888,0.717
775267158,"$2,476.00",1396,1080.0,8785,111,0.564,0.838,0.609
712268808,"$34,516.00",2443,32073.0,8765,105,0.071,0.827,0.721
720178158,"$7,552.00",0,7552.0,5537,63,0.0,1.047,0.853
779805408,"$14,630.00",0,14630.0,8217,99,0.0,0.752,0.65
710958933,"$6,080.00",787,5293.0,4866,56,0.129,0.975,0.647
720698883,"$28,605.00",0,28605.0,5524,67,0.0,1.054,0.718
780384483,"$2,886.00",925,1961.0,5481,58,0.321,0.946,0.758
714190983,"$34,516.00",531,33985.0,5418,65,0.015,0.98,0.711
713808633,"$10,850.00",1873,8977.0,13794,127,0.173,0.995,0.789
710295858,"$24,244.00",1649,22595.0,8074,84,0.068,0.776,0.647
713209308,"$17,218.00",1829,15389.0,7971,97,0.106,0.638,0.83
788709408,"$14,746.00",0,14746.0,14771,127,0.0,0.857,0.628
717757608,"$34,516.00",1051,33465.0,8938,114,0.03,0.863,0.676
715300683,"$34,458.00",846,33612.0,8271,94,0.025,0.817,0.88
711436983,"$34,516.00",2517,31999.0,8596,102,0.073,0.693,0.672
789582483,"$9,369.00",1813,7556.0,7699,101,0.194,0.658,0.629
790168083,"$22,741.00",2176,20565.0,8438,100,0.096,0.689,0.887
742865883,"$9,110.00",2517,6593.0,5290,69,0.276,1.052,0.816
770848308,"$34,516.00",1308,33208.0,8773,105,0.038,0.746,0.78
713486583,"$17,277.00",2151,15126.0,8838,97,0.125,0.701,0.732
708697983,"$34,516.00",2156,32360.0,8766,78,0.062,0.698,0.814
823539558,"$33,565.00",1627,31938.0,8360,94,0.048,0.66,0.843
711339258,"$20,176.00",2219,17957.0,8255,86,0.11,0.693,0.911
781171908,"$3,751.00",1869,1882.0,9497,106,0.498,0.926,0.71
815582358,"$2,519.00",1584,935.0,8852,95,0.629,0.76,0.759
755212608,"$13,067.00",0,13067.0,5468,71,0.0,1.061,0.775
716486508,"$3,399.00",0,3399.0,5529,78,0.0,0.991,0.66
771674958,"$11,529.00",1823,9706.0,8135,97,0.158,0.727,0.702
787909158,"$8,694.00",1117,7577.0,9523,105,0.128,0.842,0.694
717140733,"$6,616.00",831,5785.0,9065,85,0.126,0.707,0.735
799468083,"$11,467.00",1146,10321.0,14373,97,0.1,1.018,0.764
718993533,"$15,821.00",1334,14487.0,8927,103,0.084,0.81,0.635
713870958,"$34,516.00",0,34516.0,8416,93,0.0,0.887,0.632
709171308,"$15,795.00",1742,14053.0,13173,96,0.11,1.022,0.846
798553158,"$3,109.00",0,3109.0,5470,72,0.0,1.054,0.674
720819858,"$8,837.00",2517,6320.0,8210,100,0.285,0.618,0.754
815078433,"$6,551.00",1718,4833.0,13363,99,0.262,1.207,0.623
710924658,"$2,540.00",1093,1447.0,9339,99,0.43,0.783,0.737
709883883,"$8,110.00",1549,6561.0,8033,94,0.191,0.808,0.649
718650258,"$6,146.00",2210,3936.0,12956,97,0.36,0.905,0.796
711613308,"$2,236.00",710,1526.0,2562,38,0.318,0.434,0.462
718558758,"$3,711.00",1413,2298.0,3922,51,0.381,0.175,0.645
718504233,"$2,082.00",1794,288.0,3423,48,0.862,0.735,0.92
709108533,"$9,959.00",2216,7743.0,15139,90,0.223,0.747,0.837
713236458,"$18,980.00",2517,16463.0,8295,113,0.133,0.655,0.687
714352533,"$15,472.00",865,14607.0,14132,103,0.056,0.756,0.746
717353433,"$21,498.00",1542,19956.0,13015,104,0.072,0.759,0.857
813804783,"$2,667.00",0,2667.0,4399,54,0.0,0.494,0.862
771062733,"$4,291.00",1285,3006.0,15511,101,0.299,0.846,0.629
715649358,"$3,879.00",0,3879.0,7786,81,0.0,0.928,0.929
713552958,"$12,773.00",1637,11136.0,14833,114,0.128,0.919,0.583
715209333,"$6,224.00",1965,4259.0,13630,124,0.316,0.739,0.699
769935783,"$9,594.00",2517,7077.0,14213,100,0.262,0.945,0.786
815613033,"$12,518.00",1722,10796.0,14276,96,0.138,0.891,0.778
718732833,"$2,783.00",1763,1020.0,3967,42,0.633,0.344,0.4
816328308,"$3,773.00",0,3773.0,14264,118,0.0,0.684,0.873
711814608,"$19,281.00",1805,17476.0,15423,110,0.094,0.893,0.692
803216433,"$14,806.00",2517,12289.0,4804,57,0.17,0.558,0.462
710694033,"$7,473.00",1253,6220.0,13400,104,0.168,0.98,0.733
709257708,"$3,108.00",1978,1130.0,14965,127,0.636,0.917,0.716
720174033,"$34,516.00",975,33541.0,12871,104,0.028,0.738,0.552
820666083,"$27,742.00",2517,25225.0,8646,85,0.091,0.835,0.977
712044558,"$14,563.00",1309,13254.0,6408,70,0.09,0.708,0.944
713131158,"$10,286.00",0,10286.0,8199,59,0.0,0.908,0.903
803335008,"$7,791.00",1472,6319.0,13945,107,0.189,0.979,0.754
795869583,"$3,733.00",1620,2113.0,15200,118,0.434,0.765,0.934
789535233,"$34,516.00",1618,32898.0,11603,109,0.047,1.0,0.847
716441058,"$14,416.00",0,14416.0,13820,99,0.0,0.788,0.65
718113633,"$34,516.00",0,34516.0,5603,56,0.0,0.377,0.244
708908883,"$12,033.00",1025,11008.0,12603,106,0.085,0.684,0.893
712152408,"$34,516.00",1930,32586.0,12478,97,0.056,0.615,0.764
708229308,"$3,243.00",0,3243.0,6059,71,0.0,0.685,0.821
715351983,"$9,761.00",1470,8291.0,14334,97,0.151,0.796,0.732
798451908,"$5,723.00",0,5723.0,12403,120,0.0,0.85,0.69
794962983,"$9,947.00",2496,7451.0,14576,110,0.251,0.802,0.774
721000833,"$3,599.00",0,3599.0,13324,110,0.0,0.738,0.594
720086358,"$12,648.00",1604,11044.0,14465,125,0.127,0.719,0.712
710064033,"$4,572.00",0,4572.0,3555,42,0.0,0.48,0.4
780588258,"$4,021.00",1745,2276.0,14567,120,0.434,0.784,0.846
710833908,"$25,601.00",1384,24217.0,12896,100,0.054,0.745,0.852
714449283,"$25,428.00",1528,23900.0,13360,97,0.06,0.725,0.796
772339383,"$4,216.00",1290,2926.0,13787,121,0.306,0.86,0.571
721382208,"$3,140.00",2517,623.0,13677,122,0.802,0.801,0.821
779349783,"$21,161.00",1198,19963.0,13119,104,0.057,0.783,0.625
789450408,"$5,877.00",1713,4164.0,15106,91,0.291,0.791,0.978
709210833,"$9,074.00",1648,7426.0,14084,110,0.182,0.727,0.803
821752908,"$4,142.00",2252,1890.0,15078,117,0.544,0.714,0.746
789878283,"$3,152.00",1174,1978.0,13670,117,0.372,0.862,0.857
709319658,"$15,987.00",0,15987.0,7681,71,0.0,0.827,0.69
719222133,"$8,919.00",1723,7196.0,13719,96,0.193,0.848,0.714
715551783,"$24,927.00",1273,23654.0,14603,113,0.051,0.743,0.687
712718958,"$3,308.00",2150,1158.0,15019,101,0.65,0.879,0.656
709764483,"$6,157.00",581,5576.0,4041,65,0.094,0.583,0.548
783361533,"$33,889.00",1203,32686.0,14954,112,0.035,0.944,0.623
717942033,"$33,552.00",1252,32300.0,14490,98,0.037,0.793,0.815
817908783,"$34,516.00",2123,32393.0,14242,107,0.062,0.801,0.551
713708358,"$19,594.00",971,18623.0,12429,111,0.05,0.761,0.542
713705358,"$7,349.00",994,6355.0,13970,109,0.135,0.864,0.847
789551883,"$14,803.00",985,13818.0,14426,87,0.067,0.831,0.642
812247033,"$3,536.00",0,3536.0,3281,39,0.0,0.542,0.393
717580458,"$19,333.00",0,19333.0,7847,63,0.0,0.969,0.75
780551733,"$11,605.00",1470,10135.0,12592,117,0.127,0.93,0.8
719722308,"$3,329.00",0,3329.0,13109,114,0.0,0.641,0.727
718328283,"$3,961.00",1531,2430.0,12631,100,0.387,0.646,0.852
826061508,"$5,975.00",2045,3930.0,13090,102,0.342,0.847,0.672
715610733,"$3,735.00",1175,2560.0,8193,66,0.315,1.036,0.65
710161083,"$5,780.00",0,5780.0,6613,40,0.0,0.394,0.429
712464933,"$19,141.00",1933,17208.0,15203,114,0.101,1.05,0.781
768181608,"$3,461.00",1767,1694.0,13179,122,0.511,0.829,0.694
713869083,"$29,394.00",1002,28392.0,14901,92,0.034,0.935,0.673
