CLIENTNUM,Customer_Age,Gender,Dependent_count,Education_Level,Marital_Status,Contacts_Count_12_mon
716406483,30.0,M,0,Unknown,Single,3
714941358,53.0,F,4,Graduate,Married,6
716088783,60.0,M,0,College,Married,2
718458858,41.0,M,4,Graduate,Single,6
715754133,42.0,F,3,Graduate,Single,3
715630983,31.0,F,0,Graduate,Single,3
712768983,51.0,M,4,Graduate,Single,2
716881683,45.0,M,5,Uneducated,Married,3
711108408,55.0,M,2,Uneducated,Single,1
717565233,51.0,M,3,Doctorate,Single,2
789539058,28.0,M,0,Uneducated,Single,3
768643158,44.0, M ,5,Graduate,Divorced,3
721530633,51.0,F,2,Graduate,Married   ,1
721188033,48.0,M,5,College,Married,1
810261633,44.0,M,4,Graduate,Single,3
717529233,40.0,F,3,Graduate,Single,2
719365233,34.0,M,4,Unknown,Single,2
720943308,47.0,M,3,Graduate,Single,2
714425283,50.0,F,2,High School,Married,2
711794358,61.0,M,0,College,Single,3
719683158,56.0,FEMALE,2,Unknown,Married,2
709406733,46.0,M,3,Graduate,Divorced,1
708572658,49.0,M,5,Graduate,Married,2
714001008,56.0, M ,1,Uneducated,N/A,2
712833633,41.0, M ,2,Post-Graduate,Married   ,3
716260833,56.0,F,5,Unknown,Single,5
708863733,35.0,FEMALE,3,Unknown,Single,3
717076458,40.0,M,3,Unknown,Single,1
712412958,41.0,FEMALE,3,Doctorate,Married,2
720535008,46.0,M,4,Uneducated,Single,3
711578658,56.0,F,2,High School,Married,3
709373883,37.0,F,5,Unknown,Married,2
780730008,51.0,M,2,College,Single,2
824816358,36.0,F,1,Uneducated,Single,2
716106108,49.0,M,4,Post-Graduate,Married,2
709807383,35.0,F,2,Unknown,Married,1
716430933,46.0, M ,4,Unknown,Single,2
789866133,45.0,F,3,Graduate,Unknown,2
718634058,48.0,F,2,High School,Unknown,1
715129983,46.0,F,3,Graduate,Divorced,2
717177783,36.0,F,0,Unknown,Married,3
719694408,30.0, M ,1,College,Single,6
806992533,49.0,F,1,Graduate,Married,1
718045008,31.0,M,0,Post-Graduate,Married,2
711010683,35.0,M,3,High School,Married,3
714759708,54.0,F,1,High School,Single,3
718801158,49.0,M,3,Graduate,Single,2
712256358,40.0,M,3,Graduate,Married,1
779803008,41.0,F,2,High School,Single,1
710968008,37.0,F,4,Uneducated,Married,2
771584658,46.0, M ,4,Unknown,Single,3
718102758,61.0,F,0,High School,Married,3
811076883,45.0,M,3,Graduate,Married,3
770970558,41.0,M,2,Unknown,Single,3
758863383,47.0,F,2,Uneducated,Unknown,2
716863458,44.0,m,2,Uneducated,Single,3
766821033,61.0,M,0,Unknown,Single,3
814590483,45.0,F,2,Graduate,Married,3
773283108,31.0,M,0,High School,Married   ,3
721006458,42.0,FEMALE,2,Unknown,Single,3
714615258,32.0,M,1,High School,Single,2
788687133,42.0,M,2,Graduate,Married,1
820108008,49.0,M,4,Unknown,Married,3
717781608,52.0,F,3,Graduate,N/A,1
720136458,39.0,M,3,Post-Graduate,Married,3
716247708,51.0,M,4,College,N/A,2
714968208,52.0,m,2,High School,Married,1
719913783,40.0,M,3,Graduate,Single,3
720621408,38.0,m,2,Uneducated,Married,2
721169883,41.0,m,5,College,Married,2
719324658,27.0, M ,0,College,Unknown,3
714577233,50.0,F,3,Graduate,Married   ,1
712367658,58.0,M,1,Uneducated,Single,0
803655333,53.0,M,2,Post-Graduate,Single,3
710455608,40.0,M,3,High School,Married   ,2
711328458,58.0, M ,1,High School,Married   ,3
708123033,41.0,F,3,Graduate,Single,1
713514633,59.0,M,2,Graduate,Single,2
710745633,53.0,M,1,Unknown,Married,3
710374008,53.0,M,1,Graduate,Single,2
772166058,31.0,M,1,Unknown,Single,3
715017858,44.0,m,2,Uneducated,Married   ,3
717571683,47.0,F,4,Uneducated,Married,3
743420208,47.0,F,2,College,Single,2
716201883,46.0,M,2,Graduate,Unknown,3
714593883,53.0,m,2,Graduate,Married,1
711003483,40.0,M,3,Unknown,Divorced,3
819628158,42.0,M,3,Graduate,Single,1
712021233,33.0,M,3,Graduate,Married   ,3
708573933,45.0,F,2,Unknown,Single,3
710758683,61.0,FEMALE,1,Graduate,Unknown,3
718288833,31.0,M,1,Unknown,Married,3
708873183,47.0,FEMALE,2,Post-Graduate,Married   ,2
766224933,46.0,M,2,Graduate,Married,1
771626283,54.0,M,2,Post-Graduate,Married,1
720372483,60.0,m,0,High School,N/A,3
712916958,55.0,F,2,Graduate,Married,2
716124408,32.0,M,2,Graduate,Single,3
714128283,49.0,F,1,Unknown,Married,2
708163758,41.0,M,3,Unknown,Married,3
716979183,45.0,M,2,College,Married,2
716480358,45.0,m,3,Uneducated,Single,1
800758233,30.0,M,0,College,Single,2
720413658,44.0,M,2,High School,Married,3
715832058,40.0,F,5,Graduate,Unknown,3
716323683,31.0,M,0,Graduate,Married,3
819616383,40.0,FEMALE,3,Uneducated,Divorced,3
771069033,56.0,M,1,Unknown,Unknown,3
821241708,47.0,M,4,Unknown,Unknown,1
716987358,29.0,M,0,Post-Graduate,Married   ,3
710300733,38.0,M,3,High School,Single,1
712497783,56.0,F,2,Unknown,Married,3
709259958,53.0,F,1,Graduate,Married   ,2
716296833,56.0,M,0,Doctorate,Single,2
715728108,27.0, M ,0,Graduate,Unknown,2
771507258,38.0,F,2,Graduate,Single,1
713758758,48.0,M,2,High School,Married,2
779809908,44.0,F,3,High School,Single,2
816310158,49.0,M,4,Uneducated,Unknown,2
780349833,36.0,M,2,College,Married,3
818235408,30.0,M,0,College,Married,1
709213458,42.0,M,3,High School,Married,2
719634408,51.0,M,2,Unknown,Married   ,2
709934808,59.0,M,1,Unknown,N/A,1
712238958,45.0,M,4,Graduate,Married,3
711813258,56.0,M,2,College,N/A,2
789983133,31.0,M,2,Graduate,Unknown,2
792139308,48.0,FEMALE,3,Graduate,Single,3
718123608,32.0,M,2,Graduate,Married,2
715369008,46.0,F,3,High School,Single,2
717556758,52.0,F,2,High School,Married   ,3
718252533,30.0,F,0,Graduate,Divorced,1
716340783,48.0,M,4,High School,Married,2
717898758,55.0,FEMALE,2,Graduate,Married,3
825743583,39.0,F,2,Graduate,Single,3
717711108,43.0,F,3,Unknown,Married,2
789791808,43.0,M,4,High School,Married,2
807971658,47.0,F,3,Unknown,Married,3
770220558,57.0,M,3,Unknown,Single,1
818239983,53.0,M,2,Unknown,Divorced,2
712544358,48.0,M,3,Graduate,Married,2
720306408,50.0,F,2,High School,Married   ,2
721488858,53.0,M,3,Uneducated,Married,2
710771433,48.0,M,1,Graduate,Single,1
708662583,41.0,M,3,Unknown,Married,4
717663033,51.0,M,2,Uneducated,Single,2
721524858,51.0,F,2,Unknown,Married,3
788778033,39.0,F,2,College,Married   ,3
708649683,51.0,M,2,High School,Single,2
708770883,43.0,M,2,Uneducated,Married,2
708152358,54.0, M ,1,Post-Graduate,Unknown,2
719210133,47.0,M,3,Uneducated,N/A,1
714690633,51.0,m,3,Graduate,Single,1
719719158,38.0,m,4,Post-Graduate,Single,1
712690458,38.0,F,2,Uneducated,Married,2
718758783,44.0,F,4,Unknown,Single,3
716947083,32.0,M,3,High School,Single,1
709075533,41.0,M,5,Uneducated,Single,3
712952283,50.0,M,3,Graduate,Married,2
718799958,60.0,F,1,Graduate,Married,3
718663983,38.0,F,1,Doctorate,Single,2
789550458,59.0,M,0,High School,Single,1
708226833,53.0,M,1,High School,Married,3
714361083,40.0,F,2,College,Single,3
714608583,45.0,M,5,High School,Divorced,2
710775483,53.0,M,1,High School,Unknown,3
709410033,56.0,M,2,High School,Unknown,1
717173358,60.0,F,0,Graduate,Single,3
719773158,42.0,m,3,Graduate,Married,0
771292233,48.0,F,1,Unknown,N/A,2
756371058,58.0,F,1,Unknown,Married,3
709476033,55.0,M,2,Uneducated,N/A,2
770560683,51.0,M,1,Graduate,Married,1
788766933,46.0,M,2,Post-Graduate,Married   ,1
713550483,45.0,M,4,Graduate,N/A,1
709928358,40.0,M,3,Graduate,Single,2
713895633,56.0,F,1,High School,Unknown,3
720471108,34.0,F,4,High School,Single,2
718192608,48.0,M,3,Uneducated,N/A,2
805485933,45.0,F,3,Graduate,Married,3
712517808,42.0,M,5,High School,Married,3
780604083,49.0,M,1,Unknown,Single,2
715311183,35.0,M,2,Post-Graduate,Single,1
712265508,32.0,M,0,Post-Graduate,Single,3
715051608,34.0,M,2,High School,Single,2
757786608,33.0,M,2,Post-Graduate,Single,2
714303483,40.0,M,2,College,Married,1
718728108,43.0,M,4,Uneducated,Married   ,1
710019933,29.0,M,1,Uneducated,Single,3
812453283,42.0,M,3,Graduate,Married,3
717439983,48.0,M,2,Graduate,Married,3
714391683,39.0,M,4,Unknown,Married,2
827901183,51.0,F,2,Graduate,Married   ,1
708841233,41.0,M,2,College,Married   ,3
710663508,42.0,M,4,Uneducated,Married,2
716439258,32.0,M,3,Graduate,Married,1
719610708,43.0,M,1,Graduate,Married   ,3
715026258,50.0,M,1,Graduate,Married,1
711706458,44.0,M,4,Doctorate,Married,1
712180308,36.0,M,4,High School,Single,3
802622733,44.0,F,4,Uneducated,Single,3
778832883,47.0,FEMALE,3,Post-Graduate,Married,1
788671608,45.0, M ,4,College,Married   ,1
718023708,53.0,F,2,Uneducated,Married   ,3
718692258,43.0,M,3,Unknown,N/A,1
718357458,48.0,M,5,Unknown,Single,0
714003483,37.0,M,1,Doctorate,Unknown,1
713632983,43.0,M,4,High School,Married,2
711008508,59.0,M,2,Graduate,Single,2
815230458,31.0,M,1,High School,Divorced,3
719612583,52.0,F,4,Uneducated,Divorced,1
709514433,41.0,M,3,High School,Married,1
815826708,53.0,m,2,Unknown,Married,3
815520333,55.0,M,3,High School,Married,2
718661958,41.0,M,3,College,Married   ,3
788980983,55.0,M,1,High School,Single,2
721171008,31.0,F,1,Unknown,Married,1
714682233,48.0,M,3,Graduate,Married   ,1
720736608,42.0,M,2,Graduate,Married,1
718333983,57.0,M,4,Unknown,Divorced,3
772207683,34.0,M,2,Graduate,Single,2
714794133,54.0,M,2,Uneducated,Married,1
756639708,46.0,F,2,Unknown,Married,2
713686008,38.0,M,2,Graduate,Single,1
713475633,40.0,M,5,Unknown,Married   ,3
717518733,56.0,F,2,High School,Married,3
712532058,44.0,M,3,Post-Graduate,Married,2
789666333,39.0,M,2,Graduate,Single,2
711422358,42.0,M,5,Post-Graduate,Unknown,2
708510858,60.0,F,1,Uneducated,Single,2
767023308,35.0,M,3,College,Unknown,2
789289383,42.0,M,3,Graduate,Single,3
708805908,30.0,M,2,Graduate,N/A,3
710155158,37.0,M,2,Uneducated,Unknown,2
713330133,37.0,F,1,Graduate,Married,2
714403983,43.0,M,2,Graduate,N/A,1
720353808,34.0,M,3,High School,Married   ,3
710362233,48.0,M,3,Unknown,Unknown,3
771484908,31.0,M,0,Graduate,Divorced,3
717047583,47.0,F,3,Doctorate,N/A,2
715694433,51.0,M,1,Unknown,Single,3
793456983,43.0,M,0,Post-Graduate,Single,3
715742658,41.0,F,3,Graduate,Unknown,2
715518783,48.0,FEMALE,3,Graduate,Single,1
779514558,41.0,F,2,High School,Married,1
720017958,48.0,F,4,Unknown,N/A,2
712895733,40.0,m,4,Uneducated,Single,2
719039283,32.0,FEMALE,1,Uneducated,Married,3
719629308,55.0,F,2,Unknown,Single,3
754443033,50.0,M,1,Graduate,Single,3
716159958,49.0,M,2,Unknown,Married   ,2
712195383,37.0,F,0,Doctorate,Single,3
822885033,31.0,M,1,High School,Married,3
716543433,52.0,M,2,College,Married,2
717403158,60.0,F,0,Uneducated,Single,2
826065258,35.0,F,2,Unknown,Divorced,2
709397508,48.0,M,1,Uneducated,Married,1
720748608,44.0,FEMALE,3,Graduate,Divorced,2
709823733,44.0,F,2,Graduate,Unknown,3
713542908,31.0,M,2,Graduate,Single,3
720512433,56.0,M,1,Uneducated,Single,3
713671158,46.0,M,2,Uneducated,Single,1
802449933,29.0,M,1,Uneducated,Married,1
716723658,37.0,F,2,Post-Graduate,Single,1
710451708,32.0,M,1,Graduate,Married,2
809540733,52.0,M,2,High School,Married,1
716372358,58.0,F,3,Graduate,Married,1
710162133,41.0,M,4,Graduate,Married   ,6
710878308,50.0,F,4,Graduate,Single,3
710262408,29.0,M,1,Graduate,Married,1
713975433,32.0,F,0,High School,Divorced,0
771244383,52.0,F,1,College,Unknown,1
710405808,48.0,M,2,Graduate,Divorced,2
715542783,33.0,F,2,Graduate,Married,2
815840283,51.0,F,2,Unknown,Married,3
788908308,46.0,M,2,High School,Married   ,2
789394833,47.0,M,2,Unknown,N/A,2
712609533,32.0,M,1,Uneducated,Single,1
710237283,50.0, M ,2,Graduate,Married,1
770766633,28.0,F,1,Post-Graduate,Single,3
823837158,44.0,M,3,Graduate,Single,1
712123008,43.0,M,2,High School,Married   ,1
711727083,50.0,F,1,Graduate,Single,3
720033033,53.0,F,2,Post-Graduate,Married   ,3
787723758,58.0,F,3,Unknown,Married   ,2
770926158,51.0,F,0,Doctorate,Single,2
711360783,39.0,m,0,College,Single,2
708285108,42.0,M,4,Graduate,Single,2
713390433,44.0,M,3,Graduate,Unknown,2
718096608,44.0,F,4,High School,Married   ,3
719094333,46.0,M,4,Uneducated,Married,1
813764283,39.0,M,3,High School,Married,2
713398158,45.0,M,3,Post-Graduate,Married,2
711227883,41.0,F,2,Graduate,Single,3
810040908,42.0,F,3,High School,Single,1
772640808,38.0,F,1,College,Single,2
784907658,36.0,M,2,High School,Married,2
794692158,250.0,F,3,High School,Unknown,1
718383183,51.0,F,3,High School,Married,1
721156758,52.0,M,3,Graduate,Married,1
811793433,50.0,F,3,Graduate,Divorced,2
712010358,49.0,M,4,Graduate,Single,2
719420058,44.0,M,4,Unknown,Single,1
809459733,43.0,F,4,Unknown,Single,2
798783858,48.0,F,3,Unknown,N/A,1
711432258,55.0,M,3,Graduate,Single,2
721294533,48.0,M,4,Graduate,Married   ,1
718425333,45.0,M,4,Graduate,Married,3
714294183,54.0,m,1,Graduate,Married   ,3
714637908,47.0,F,4,Unknown,Single,1
712341933,39.0,M,1,Graduate,N/A,2
708332808,47.0,M,2,Uneducated,Married   ,2
708354858,51.0,M,2,Unknown,Single,2
766649283,49.0,F,3,Graduate,Divorced,3
817951083,58.0,F,1,Unknown,Married,3
708301683,40.0,M,2,Uneducated,Married,3
713655108,60.0,F,1,Graduate,Married   ,1
714560358,53.0,M,1,Unknown,Single,1
712113558,45.0, M ,2,Graduate,Married,3
710603958,49.0,M,2,Uneducated,Married,3
720597108,48.0,F,3,Post-Graduate,Divorced,1
713810658,44.0,M,3,Graduate,Married,3
721519908,29.0,F,1,Uneducated,Single,1
712025958,42.0,M,4,Uneducated,Married,3
794740458,45.0,F,3,Graduate,Married,3
709814883,45.0,FEMALE,2,High School,Single,1
719767683,46.0,M,0,College,Single,3
715321008,39.0, M ,2,Unknown,Married,3
710106933,32.0,M,2,Uneducated,Single,3
716655858,38.0,M,2,High School,N/A,2
778260108,50.0,F,4,Unknown,Married,2
713986908,50.0,F,2,High School,Married,2
780042633,37.0,F,2,Unknown,Married,2
713269533,42.0,M,2,College,N/A,1
713868033,53.0,M,1,College,Married,2
708103608,52.0,M,1,High School,Single,1
789684258,57.0,M,2,Post-Graduate,Single,3
779067408,46.0,M,1,Uneducated,Married,1
712231308,60.0,M,0,Graduate,Single,3
761079783,40.0,M,3,Graduate,Married,6
787518258,49.0,M,3,Uneducated,Married,3
717631908,56.0,M,2,Unknown,Married,1
769396158,55.0,M,1,College,Single,3
713462508,55.0,F,2,Graduate,Married   ,1
716717733,55.0,FEMALE,3,Uneducated,Single,4
709383933,250.0,M,2,Unknown,Unknown,3
717283008,44.0,F,4,Graduate,Single,2
793449333,54.0,M,2,Graduate,Divorced,2
710873583,58.0,FEMALE,1,Graduate,Married,2
718486608,53.0,M,2,High School,Single,2
716748483,59.0,F,1,Uneducated,Married,3
715113933,54.0,M,1,Unknown,Married   ,2
711160233,32.0,M,1,High School,Married,1
715714458,48.0,M,5,Graduate,Single,3
709615458,54.0,FEMALE,3,Graduate,Married,3
719955558,32.0,M,0,Unknown,Married,3
713072358,42.0,M,2,Graduate,Married,3
721402233,42.0,M,3,Uneducated,Married,1
713691633,29.0,FEMALE,0,Post-Graduate,Married,1
708866133,43.0,M,3,Graduate,Married,2
757256358,45.0,M,3,Graduate,Single,3
784868958,56.0,F,1,High School,Married,1
710845308,46.0,M,4,High School,Married,1
719368533,41.0,F,2,Doctorate,Married,3
718337733,50.0,F,2,Graduate,Married,1
715132758,52.0,F,2,College,Divorced,3
712556433,52.0,F,2,Graduate,Married   ,3
718947558,32.0,F,0,High School,Single,1
710303208,52.0,F,1,High School,Single,1
804158583,60.0,M,1,High School,Married,3
711720408,44.0,F,0,Unknown,Married,3
715808808,48.0,F,4,Uneducated,Married,1
715076358,57.0,M,1,Post-Graduate,Married   ,3
718343058,52.0,F,2,High School,Married   ,3
769667583,34.0,M,3,Post-Graduate,Single,2
709013208,40.0,FEMALE,2,Uneducated,Single,1
716004258,45.0,M,4,High School,Single,3
715645908,59.0,M,0,High School,Single,6
717724233,43.0,M,3,Unknown,Unknown,3
719850933,30.0,M,2,College,Single,3
790131033,38.0,F,1,High School,Married,3
721211433,42.0,M,4,Doctorate,Single,2
721290708,50.0,M,1,Uneducated,Married   ,2
712107783,49.0,M,4,College,Married   ,2
818960133,58.0,M,4,High School,Married,0
713560758,54.0,F,1,Uneducated,Married,3
718579833,39.0,F,3,Graduate,Unknown,1
778643733,48.0, M ,1,Uneducated,Single,1
770977833,36.0,M,2,Graduate,Married,3
708721533,56.0,F,1,Graduate,Married,2
772300383,57.0,F,2,Unknown,Married,3
751155783,47.0,FEMALE,2,High School,Married,3
768457008,27.0,M,1,Graduate,Single,1
794494308,42.0,M,3,Uneducated,Married,3
710980383,53.0,m,3,High School,Single,3
716663808,57.0,F,3,High School,Married,1
712912233,50.0,F,0,Post-Graduate,Divorced,1
717992433,50.0,FEMALE,4,Graduate,Married,2
709971708,51.0, M ,1,High School,Single,2
715600533,61.0,M,0,Graduate,N/A,3
710153583,30.0,FEMALE,0,Uneducated,Married,3
794132808,60.0,M,0,Uneducated,Married,3
720565458,43.0,M,2,Post-Graduate,Single,3
715496058,41.0,m,4,Uneducated,Single,3
709015833,42.0,M,2,Graduate,Single,2
718612758,36.0,M,2,High School,Married,2
712438308,27.0,F,1,High School,Married,2
716238483,59.0,M,0,College,Married,3
718297683,59.0,F,1,High School,Single,3
712206033,55.0,M,1,Graduate,Married,2
710904708,56.0,F,1,High School,Married   ,1
711190233,34.0,M,3,Graduate,Married,1
710535708,49.0,M,2,Uneducated,Married,1
794573883,32.0,M,1,Unknown,Single,1
719118708,49.0,FEMALE,3,Unknown,Single,2
790201158,60.0,F,1,Uneducated,Married,3
779333883,51.0,F,3,Uneducated,Married,3
719805183,39.0,M,2,College,Married,2
721220583,54.0,F,2,Graduate,Married,3
779685558,53.0,M,5,Graduate,Single,1
713965683,35.0,M,3,Post-Graduate,Married,2
710667708,47.0,M,2,Uneducated,Single,2
718979733,52.0,M,5,Unknown,Single,2
712104333,57.0,F,2,Doctorate,Single,3
793560033,47.0,m,3,Uneducated,N/A,3
779920533,54.0,F,1,High School,Married,2
717480783,39.0,M,1,High School,Single,2
709066983,50.0,M,4,High School,Married,2
718528008,60.0,F,1,High School,Married,1
712390683,41.0,M,2,Uneducated,Single,1
826245858,50.0,M,2,Graduate,Single,6
712966458,51.0,M,0,Unknown,Married,3
709467183,56.0,M,3,Graduate,Married,2
710529708,41.0,M,3,College,Single,1
789817833,44.0,F,5,Post-Graduate,Unknown,2
712363158,36.0,M,1,Graduate,Single,1
717060858,31.0,m,0,Graduate,Married,3
718060983,49.0,F,1,Graduate,Married   ,2
711600033,40.0,F,3,College,Single,0
709910733,49.0,F,4,High School,Single,2
757291008,46.0,M,4,Unknown,Married,2
819376683,54.0,M,1,Unknown,Single,3
720458883,29.0, M ,1,High School,Married,1
708963258,46.0,M,3,College,Married,2
711746133,50.0,m,1,Unknown,Single,2
715249533,49.0,F,3,Graduate,Single,2
708522033,50.0,M,2,College,Married,1
708496833,60.0,M,1,High School,Single,5
717464958,55.0,F,2,Doctorate,Married,1
751166508,57.0,M,3,Post-Graduate,Single,1
795218883,47.0,M,3,High School,Married,3
710856558,45.0,m,2,Graduate,N/A,1
721107258,45.0,F,5,Unknown,N/A,2
716457783,55.0,F,1,College,Single,3
710810883,39.0,M,1,College,Single,3
710895708,35.0,F,0,Doctorate,Married,2
789200208,40.0,F,4,Uneducated,Married,3
718578708,49.0,M,4,Post-Graduate,N/A,1
719859033,32.0,M,3,Graduate,Married,2
713036208,46.0,M,1,Graduate,Married,2
771769383,42.0,F,3,Unknown,Married,2
718316058,51.0,M,1,Uneducated,Married,1
710155983,52.0,M,1,Unknown,Single,4
779571708,43.0,M,5,Graduate,Married   ,3
718042383,38.0,M,1,Uneducated,Unknown,3
710244108,44.0,M,3,College,Married,3
806649333,47.0,F,4,High School,Married   ,2
789280683,56.0,M,2,Graduate,Single,3
713318733,32.0,M,0,College,Married   ,3
709611183,41.0,F,3,High School,Married,3
712441308,41.0,F,4,Unknown,Single,3
709315383,31.0,FEMALE,0,Post-Graduate,Single,1
710141208,45.0,F,4,Uneducated,Married,1
711684408,50.0,FEMALE,0,Graduate,Married,1
758331483,31.0,M,0,Graduate,Single,2
715825458,47.0,M,2,Graduate,Married,2
708248358,42.0,M,4,Graduate,Unknown,3
779808333,48.0,F,2,Graduate,Single,2
715989108,52.0,M,3,Unknown,Single,3
714912408,45.0,FEMALE,2,Uneducated,Married,1
827683383,48.0,F,3,Uneducated,Married   ,1
719595708,53.0,F,2,High School,Married,1
711566208,58.0,F,3,Graduate,Married,2
711161133,36.0, M ,2,Unknown,Single,3
715052583,45.0,M,3,Doctorate,Single,1
714586458,41.0,F,1,High School,Divorced,1
711523533,43.0,FEMALE,5,Post-Graduate,Single,1
756658083,49.0,M,4,Post-Graduate,Single,1
709247808,53.0,F,1,Unknown,Unknown,2
713242383,39.0,M,2,Uneducated,Married,2
717135333,50.0,F,1,Graduate,Single,2
716150358,38.0,M,3,Graduate,Married,3
717457008,43.0,M,3,Uneducated,Single,3
711822933,55.0,F,2,College,Married,3
803968233,39.0,F,2,Uneducated,Married,3
779037408,38.0,M,1,High School,Single,3
709007883,37.0,M,2,Graduate,Married,3
714635883,48.0,F,2,Unknown,Single,2
779914383,34.0,M,1,Uneducated,Married,2
712841883,50.0,M,3,College,Single,2
719582058,41.0,M,3,Doctorate,Single,3
708387933,49.0,F,2,Post-Graduate,Married   ,2
